ENTIDAD,ANIO,VARIABLE,MES,VALOR,MES_NUM,FECHA_PROXY
AGUASCALIENTES,2018,Precipitacion,OCT,0.0,10,2018-10-15
BAJA CALIFORNIA,2018,Precipitacion,OCT,81.3,10,2018-10-15
BAJA CALIFORNIA SUR,2018,Precipitacion,OCT,14.2,10,2018-10-15
CAMPECHE,2018,Precipitacion,OCT,71.8,10,2018-10-15
CIUDAD DE MÉXICO,2018,Precipitacion,OCT,0.0,10,2018-10-15
COAHUILA,2018,Precipitacion,OCT,25.4,10,2018-10-15
COLIMA,2018,Precipitacion,OCT,21.2,10,2018-10-15
CHIAPAS,2018,Precipitacion,OCT,94.4,10,2018-10-15
CHIHUAHUA,2018,Precipitacion,OCT,10.1,10,2018-10-15
DURANGO,2018,Precipitacion,OCT,11.1,10,2018-10-15
GUANAJUATO,2018,Precipitacion,OCT,0.8,10,2018-10-15
GUERRERO,2018,Precipitacion,OCT,26.4,10,2018-10-15
HIDALGO,2018,Precipitacion,OCT,32.4,10,2018-10-15
JALISCO,2018,Precipitacion,OCT,33.2,10,2018-10-15
ESTADO DE MÉXICO,2018,Precipitacion,OCT,7.9,10,2018-10-15
MICHOACÁN,2018,Precipitacion,OCT,17.4,10,2018-10-15
MORELOS,2018,Precipitacion,OCT,6.9,10,2018-10-15
NAYARIT,2018,Precipitacion,OCT,12.3,10,2018-10-15
NUEVO LEÓN,2018,Precipitacion,OCT,29.9,10,2018-10-15
OAXACA,2018,Precipitacion,OCT,22.5,10,2018-10-15
PUEBLA,2018,Precipitacion,OCT,97.5,10,2018-10-15
QUERÉTARO,2018,Precipitacion,OCT,19.0,10,2018-10-15
QUINTANA ROO,2018,Precipitacion,OCT,71.8,10,2018-10-15
SAN LUIS POTOSÍ,2018,Precipitacion,OCT,21.5,10,2018-10-15
SINALOA,2018,Precipitacion,OCT,21.9,10,2018-10-15
SONORA,2018,Precipitacion,OCT,7.7,10,2018-10-15
TABASCO,2018,Precipitacion,OCT,241.9,10,2018-10-15
TAMAULIPAS,2018,Precipitacion,OCT,38.8,10,2018-10-15
TLAXCALA,2018,Precipitacion,OCT,0.3,10,2018-10-15
VERACRUZ,2018,Precipitacion,OCT,67.7,10,2018-10-15
YUCATÁN,2018,Precipitacion,OCT,71.5,10,2018-10-15
ZACATECAS,2018,Precipitacion,OCT,2.6,10,2018-10-15
AGUASCALIENTES,2018,Temperatura_Minima,OCT,8.2,10,2018-10-15
BAJA CALIFORNIA,2018,Temperatura_Minima,OCT,13.5,10,2018-10-15
BAJA CALIFORNIA SUR,2018,Temperatura_Minima,OCT,17.7,10,2018-10-15
CAMPECHE,2018,Temperatura_Minima,OCT,18.7,10,2018-10-15
COAHUILA,2018,Temperatura_Minima,OCT,11.8,10,2018-10-15
COLIMA,2018,Temperatura_Minima,OCT,19.2,10,2018-10-15
CHIAPAS,2018,Temperatura_Minima,OCT,17.5,10,2018-10-15
CHIHUAHUA,2018,Temperatura_Minima,OCT,9.0,10,2018-10-15
CIUDAD DE MÉXICO,2018,Temperatura_Minima,OCT,7.7,10,2018-10-15
DURANGO,2018,Temperatura_Minima,OCT,8.9,10,2018-10-15
GUANAJUATO,2018,Temperatura_Minima,OCT,8.0,10,2018-10-15
GUERRERO,2018,Temperatura_Minima,OCT,19.0,10,2018-10-15
HIDALGO,2018,Temperatura_Minima,OCT,6.7,10,2018-10-15
JALISCO,2018,Temperatura_Minima,OCT,12.3,10,2018-10-15
ESTADO DE MÉXICO,2018,Temperatura_Minima,OCT,6.7,10,2018-10-15
MICHOACÁN,2018,Temperatura_Minima,OCT,11.5,10,2018-10-15
MORELOS,2018,Temperatura_Minima,OCT,13.3,10,2018-10-15
NAYARIT,2018,Temperatura_Minima,OCT,19.4,10,2018-10-15
NUEVO LEÓN,2018,Temperatura_Minima,OCT,12.6,10,2018-10-15
OAXACA,2018,Temperatura_Minima,OCT,14.7,10,2018-10-15
PUEBLA,2018,Temperatura_Minima,OCT,9.1,10,2018-10-15
QUERÉTARO,2018,Temperatura_Minima,OCT,8.2,10,2018-10-15
QUINTANA ROO,2018,Temperatura_Minima,OCT,19.7,10,2018-10-15
SAN LUIS POTOSÍ,2018,Temperatura_Minima,OCT,12.9,10,2018-10-15
SINALOA,2018,Temperatura_Minima,OCT,20.2,10,2018-10-15
SONORA,2018,Temperatura_Minima,OCT,16.6,10,2018-10-15
TABASCO,2018,Temperatura_Minima,OCT,21.4,10,2018-10-15
TAMAULIPAS,2018,Temperatura_Minima,OCT,16.9,10,2018-10-15
TLAXCALA,2018,Temperatura_Minima,OCT,4.4,10,2018-10-15
VERACRUZ,2018,Temperatura_Minima,OCT,16.6,10,2018-10-15
YUCATÁN,2018,Temperatura_Minima,OCT,19.2,10,2018-10-15
ZACATECAS,2018,Temperatura_Minima,OCT,8.1,10,2018-10-15
AGUASCALIENTES,2018,Temperatura_Maxima,OCT,24.8,10,2018-10-15
BAJA CALIFORNIA,2018,Temperatura_Maxima,OCT,27.0,10,2018-10-15
BAJA CALIFORNIA SUR,2018,Temperatura_Maxima,OCT,31.6,10,2018-10-15
CAMPECHE,2018,Temperatura_Maxima,OCT,33.4,10,2018-10-15
COAHUILA,2018,Temperatura_Maxima,OCT,26.7,10,2018-10-15
COLIMA,2018,Temperatura_Maxima,OCT,31.9,10,2018-10-15
CHIAPAS,2018,Temperatura_Maxima,OCT,29.7,10,2018-10-15
CHIHUAHUA,2018,Temperatura_Maxima,OCT,24.8,10,2018-10-15
CIUDAD DE MÉXICO,2018,Temperatura_Maxima,OCT,23.0,10,2018-10-15
DURANGO,2018,Temperatura_Maxima,OCT,25.4,10,2018-10-15
GUANAJUATO,2018,Temperatura_Maxima,OCT,25.7,10,2018-10-15
GUERRERO,2018,Temperatura_Maxima,OCT,30.8,10,2018-10-15
HIDALGO,2018,Temperatura_Maxima,OCT,23.1,10,2018-10-15
JALISCO,2018,Temperatura_Maxima,OCT,28.0,10,2018-10-15
ESTADO DE MÉXICO,2018,Temperatura_Maxima,OCT,22.0,10,2018-10-15
MICHOACÁN,2018,Temperatura_Maxima,OCT,27.0,10,2018-10-15
MORELOS,2018,Temperatura_Maxima,OCT,27.8,10,2018-10-15
NAYARIT,2018,Temperatura_Maxima,OCT,32.2,10,2018-10-15
NUEVO LEÓN,2018,Temperatura_Maxima,OCT,27.0,10,2018-10-15
OAXACA,2018,Temperatura_Maxima,OCT,28.1,10,2018-10-15
PUEBLA,2018,Temperatura_Maxima,OCT,24.2,10,2018-10-15
QUERÉTARO,2018,Temperatura_Maxima,OCT,25.1,10,2018-10-15
QUINTANA ROO,2018,Temperatura_Maxima,OCT,31.8,10,2018-10-15
SAN LUIS POTOSÍ,2018,Temperatura_Maxima,OCT,27.2,10,2018-10-15
SINALOA,2018,Temperatura_Maxima,OCT,32.7,10,2018-10-15
SONORA,2018,Temperatura_Maxima,OCT,30.9,10,2018-10-15
TABASCO,2018,Temperatura_Maxima,OCT,32.6,10,2018-10-15
TAMAULIPAS,2018,Temperatura_Maxima,OCT,30.5,10,2018-10-15
TLAXCALA,2018,Temperatura_Maxima,OCT,21.6,10,2018-10-15
VERACRUZ,2018,Temperatura_Maxima,OCT,28.1,10,2018-10-15
YUCATÁN,2018,Temperatura_Maxima,OCT,32.9,10,2018-10-15
ZACATECAS,2018,Temperatura_Maxima,OCT,25.0,10,2018-10-15
AGUASCALIENTES,2018,Temperatura_Promedio,OCT,16.8,10,2018-10-15
BAJA CALIFORNIA,2018,Temperatura_Promedio,OCT,20.3,10,2018-10-15
BAJA CALIFORNIA SUR,2018,Temperatura_Promedio,OCT,25.0,10,2018-10-15
CAMPECHE,2018,Temperatura_Promedio,OCT,25.9,10,2018-10-15
COAHUILA,2018,Temperatura_Promedio,OCT,19.4,10,2018-10-15
COLIMA,2018,Temperatura_Promedio,OCT,25.6,10,2018-10-15
CHIAPAS,2018,Temperatura_Promedio,OCT,23.3,10,2018-10-15
CHIHUAHUA,2018,Temperatura_Promedio,OCT,16.8,10,2018-10-15
CIUDAD DE MÉXICO,2018,Temperatura_Promedio,OCT,15.8,10,2018-10-15
DURANGO,2018,Temperatura_Promedio,OCT,17.4,10,2018-10-15
GUANAJUATO,2018,Temperatura_Promedio,OCT,17.6,10,2018-10-15
GUERRERO,2018,Temperatura_Promedio,OCT,24.9,10,2018-10-15
HIDALGO,2018,Temperatura_Promedio,OCT,15.0,10,2018-10-15
JALISCO,2018,Temperatura_Promedio,OCT,20.4,10,2018-10-15
ESTADO DE MÉXICO,2018,Temperatura_Promedio,OCT,14.6,10,2018-10-15
MICHOACÁN,2018,Temperatura_Promedio,OCT,19.6,10,2018-10-15
MORELOS,2018,Temperatura_Promedio,OCT,20.9,10,2018-10-15
NAYARIT,2018,Temperatura_Promedio,OCT,25.9,10,2018-10-15
NUEVO LEÓN,2018,Temperatura_Promedio,OCT,19.5,10,2018-10-15
OAXACA,2018,Temperatura_Promedio,OCT,21.6,10,2018-10-15
PUEBLA,2018,Temperatura_Promedio,OCT,17.0,10,2018-10-15
QUERÉTARO,2018,Temperatura_Promedio,OCT,17.0,10,2018-10-15
QUINTANA ROO,2018,Temperatura_Promedio,OCT,25.6,10,2018-10-15
SAN LUIS POTOSÍ,2018,Temperatura_Promedio,OCT,20.0,10,2018-10-15
SINALOA,2018,Temperatura_Promedio,OCT,27.0,10,2018-10-15
SONORA,2018,Temperatura_Promedio,OCT,24.1,10,2018-10-15
TABASCO,2018,Temperatura_Promedio,OCT,26.3,10,2018-10-15
TAMAULIPAS,2018,Temperatura_Promedio,OCT,23.6,10,2018-10-15
TLAXCALA,2018,Temperatura_Promedio,OCT,13.3,10,2018-10-15
VERACRUZ,2018,Temperatura_Promedio,OCT,22.3,10,2018-10-15
YUCATÁN,2018,Temperatura_Promedio,OCT,25.9,10,2018-10-15
ZACATECAS,2018,Temperatura_Promedio,OCT,17.0,10,2018-10-15
AGUASCALIENTES,2019,Precipitacion,OCT,0.0,10,2019-10-15
BAJA CALIFORNIA,2019,Precipitacion,OCT,81.3,10,2019-10-15
BAJA CALIFORNIA SUR,2019,Precipitacion,OCT,14.2,10,2019-10-15
CAMPECHE,2019,Precipitacion,OCT,71.8,10,2019-10-15
CIUDAD DE MÉXICO,2019,Precipitacion,OCT,0.0,10,2019-10-15
COAHUILA,2019,Precipitacion,OCT,25.4,10,2019-10-15
COLIMA,2019,Precipitacion,OCT,21.2,10,2019-10-15
CHIAPAS,2019,Precipitacion,OCT,94.4,10,2019-10-15
CHIHUAHUA,2019,Precipitacion,OCT,10.1,10,2019-10-15
DURANGO,2019,Precipitacion,OCT,11.1,10,2019-10-15
GUANAJUATO,2019,Precipitacion,OCT,0.8,10,2019-10-15
GUERRERO,2019,Precipitacion,OCT,26.4,10,2019-10-15
HIDALGO,2019,Precipitacion,OCT,32.4,10,2019-10-15
JALISCO,2019,Precipitacion,OCT,33.2,10,2019-10-15
ESTADO DE MÉXICO,2019,Precipitacion,OCT,7.9,10,2019-10-15
MICHOACÁN,2019,Precipitacion,OCT,17.4,10,2019-10-15
MORELOS,2019,Precipitacion,OCT,6.9,10,2019-10-15
NAYARIT,2019,Precipitacion,OCT,12.3,10,2019-10-15
NUEVO LEÓN,2019,Precipitacion,OCT,29.9,10,2019-10-15
OAXACA,2019,Precipitacion,OCT,22.5,10,2019-10-15
PUEBLA,2019,Precipitacion,OCT,97.5,10,2019-10-15
QUERÉTARO,2019,Precipitacion,OCT,19.0,10,2019-10-15
QUINTANA ROO,2019,Precipitacion,OCT,71.8,10,2019-10-15
SAN LUIS POTOSÍ,2019,Precipitacion,OCT,21.5,10,2019-10-15
SINALOA,2019,Precipitacion,OCT,21.9,10,2019-10-15
SONORA,2019,Precipitacion,OCT,7.7,10,2019-10-15
TABASCO,2019,Precipitacion,OCT,241.9,10,2019-10-15
TAMAULIPAS,2019,Precipitacion,OCT,38.8,10,2019-10-15
TLAXCALA,2019,Precipitacion,OCT,0.3,10,2019-10-15
VERACRUZ,2019,Precipitacion,OCT,67.7,10,2019-10-15
YUCATÁN,2019,Precipitacion,OCT,71.5,10,2019-10-15
ZACATECAS,2019,Precipitacion,OCT,2.6,10,2019-10-15
AGUASCALIENTES,2019,Temperatura_Minima,OCT,8.2,10,2019-10-15
BAJA CALIFORNIA,2019,Temperatura_Minima,OCT,13.5,10,2019-10-15
BAJA CALIFORNIA SUR,2019,Temperatura_Minima,OCT,17.7,10,2019-10-15
CAMPECHE,2019,Temperatura_Minima,OCT,18.7,10,2019-10-15
COAHUILA,2019,Temperatura_Minima,OCT,11.8,10,2019-10-15
COLIMA,2019,Temperatura_Minima,OCT,19.2,10,2019-10-15
CHIAPAS,2019,Temperatura_Minima,OCT,17.5,10,2019-10-15
CHIHUAHUA,2019,Temperatura_Minima,OCT,9.0,10,2019-10-15
CIUDAD DE MÉXICO,2019,Temperatura_Minima,OCT,7.7,10,2019-10-15
DURANGO,2019,Temperatura_Minima,OCT,8.9,10,2019-10-15
GUANAJUATO,2019,Temperatura_Minima,OCT,8.0,10,2019-10-15
GUERRERO,2019,Temperatura_Minima,OCT,19.0,10,2019-10-15
HIDALGO,2019,Temperatura_Minima,OCT,6.7,10,2019-10-15
JALISCO,2019,Temperatura_Minima,OCT,12.3,10,2019-10-15
ESTADO DE MÉXICO,2019,Temperatura_Minima,OCT,6.7,10,2019-10-15
MICHOACÁN,2019,Temperatura_Minima,OCT,11.5,10,2019-10-15
MORELOS,2019,Temperatura_Minima,OCT,13.3,10,2019-10-15
NAYARIT,2019,Temperatura_Minima,OCT,19.4,10,2019-10-15
NUEVO LEÓN,2019,Temperatura_Minima,OCT,12.6,10,2019-10-15
OAXACA,2019,Temperatura_Minima,OCT,14.7,10,2019-10-15
PUEBLA,2019,Temperatura_Minima,OCT,9.1,10,2019-10-15
QUERÉTARO,2019,Temperatura_Minima,OCT,8.2,10,2019-10-15
QUINTANA ROO,2019,Temperatura_Minima,OCT,19.7,10,2019-10-15
SAN LUIS POTOSÍ,2019,Temperatura_Minima,OCT,12.9,10,2019-10-15
SINALOA,2019,Temperatura_Minima,OCT,20.2,10,2019-10-15
SONORA,2019,Temperatura_Minima,OCT,16.6,10,2019-10-15
TABASCO,2019,Temperatura_Minima,OCT,21.4,10,2019-10-15
TAMAULIPAS,2019,Temperatura_Minima,OCT,16.9,10,2019-10-15
TLAXCALA,2019,Temperatura_Minima,OCT,4.4,10,2019-10-15
VERACRUZ,2019,Temperatura_Minima,OCT,16.6,10,2019-10-15
YUCATÁN,2019,Temperatura_Minima,OCT,19.2,10,2019-10-15
ZACATECAS,2019,Temperatura_Minima,OCT,8.1,10,2019-10-15
AGUASCALIENTES,2019,Temperatura_Maxima,OCT,24.8,10,2019-10-15
BAJA CALIFORNIA,2019,Temperatura_Maxima,OCT,27.0,10,2019-10-15
BAJA CALIFORNIA SUR,2019,Temperatura_Maxima,OCT,31.6,10,2019-10-15
CAMPECHE,2019,Temperatura_Maxima,OCT,33.4,10,2019-10-15
COAHUILA,2019,Temperatura_Maxima,OCT,26.7,10,2019-10-15
COLIMA,2019,Temperatura_Maxima,OCT,31.9,10,2019-10-15
CHIAPAS,2019,Temperatura_Maxima,OCT,29.7,10,2019-10-15
CHIHUAHUA,2019,Temperatura_Maxima,OCT,24.8,10,2019-10-15
CIUDAD DE MÉXICO,2019,Temperatura_Maxima,OCT,23.0,10,2019-10-15
DURANGO,2019,Temperatura_Maxima,OCT,25.4,10,2019-10-15
GUANAJUATO,2019,Temperatura_Maxima,OCT,25.7,10,2019-10-15
GUERRERO,2019,Temperatura_Maxima,OCT,30.8,10,2019-10-15
HIDALGO,2019,Temperatura_Maxima,OCT,23.1,10,2019-10-15
JALISCO,2019,Temperatura_Maxima,OCT,28.0,10,2019-10-15
ESTADO DE MÉXICO,2019,Temperatura_Maxima,OCT,22.0,10,2019-10-15
MICHOACÁN,2019,Temperatura_Maxima,OCT,27.0,10,2019-10-15
MORELOS,2019,Temperatura_Maxima,OCT,27.8,10,2019-10-15
NAYARIT,2019,Temperatura_Maxima,OCT,32.2,10,2019-10-15
NUEVO LEÓN,2019,Temperatura_Maxima,OCT,27.0,10,2019-10-15
OAXACA,2019,Temperatura_Maxima,OCT,28.1,10,2019-10-15
PUEBLA,2019,Temperatura_Maxima,OCT,24.2,10,2019-10-15
QUERÉTARO,2019,Temperatura_Maxima,OCT,25.1,10,2019-10-15
QUINTANA ROO,2019,Temperatura_Maxima,OCT,31.8,10,2019-10-15
SAN LUIS POTOSÍ,2019,Temperatura_Maxima,OCT,27.2,10,2019-10-15
SINALOA,2019,Temperatura_Maxima,OCT,32.7,10,2019-10-15
SONORA,2019,Temperatura_Maxima,OCT,30.9,10,2019-10-15
TABASCO,2019,Temperatura_Maxima,OCT,32.6,10,2019-10-15
TAMAULIPAS,2019,Temperatura_Maxima,OCT,30.5,10,2019-10-15
TLAXCALA,2019,Temperatura_Maxima,OCT,21.6,10,2019-10-15
VERACRUZ,2019,Temperatura_Maxima,OCT,28.1,10,2019-10-15
YUCATÁN,2019,Temperatura_Maxima,OCT,32.9,10,2019-10-15
ZACATECAS,2019,Temperatura_Maxima,OCT,25.0,10,2019-10-15
AGUASCALIENTES,2019,Temperatura_Promedio,OCT,16.8,10,2019-10-15
BAJA CALIFORNIA,2019,Temperatura_Promedio,OCT,20.3,10,2019-10-15
BAJA CALIFORNIA SUR,2019,Temperatura_Promedio,OCT,25.0,10,2019-10-15
CAMPECHE,2019,Temperatura_Promedio,OCT,25.9,10,2019-10-15
COAHUILA,2019,Temperatura_Promedio,OCT,19.4,10,2019-10-15
COLIMA,2019,Temperatura_Promedio,OCT,25.6,10,2019-10-15
CHIAPAS,2019,Temperatura_Promedio,OCT,23.3,10,2019-10-15
CHIHUAHUA,2019,Temperatura_Promedio,OCT,16.8,10,2019-10-15
CIUDAD DE MÉXICO,2019,Temperatura_Promedio,OCT,15.8,10,2019-10-15
DURANGO,2019,Temperatura_Promedio,OCT,17.4,10,2019-10-15
GUANAJUATO,2019,Temperatura_Promedio,OCT,17.6,10,2019-10-15
GUERRERO,2019,Temperatura_Promedio,OCT,24.9,10,2019-10-15
HIDALGO,2019,Temperatura_Promedio,OCT,15.0,10,2019-10-15
JALISCO,2019,Temperatura_Promedio,OCT,20.4,10,2019-10-15
ESTADO DE MÉXICO,2019,Temperatura_Promedio,OCT,14.6,10,2019-10-15
MICHOACÁN,2019,Temperatura_Promedio,OCT,19.6,10,2019-10-15
MORELOS,2019,Temperatura_Promedio,OCT,20.9,10,2019-10-15
NAYARIT,2019,Temperatura_Promedio,OCT,25.9,10,2019-10-15
NUEVO LEÓN,2019,Temperatura_Promedio,OCT,19.5,10,2019-10-15
OAXACA,2019,Temperatura_Promedio,OCT,21.6,10,2019-10-15
PUEBLA,2019,Temperatura_Promedio,OCT,17.0,10,2019-10-15
QUERÉTARO,2019,Temperatura_Promedio,OCT,17.0,10,2019-10-15
QUINTANA ROO,2019,Temperatura_Promedio,OCT,25.6,10,2019-10-15
SAN LUIS POTOSÍ,2019,Temperatura_Promedio,OCT,20.0,10,2019-10-15
SINALOA,2019,Temperatura_Promedio,OCT,27.0,10,2019-10-15
SONORA,2019,Temperatura_Promedio,OCT,24.1,10,2019-10-15
TABASCO,2019,Temperatura_Promedio,OCT,26.3,10,2019-10-15
TAMAULIPAS,2019,Temperatura_Promedio,OCT,23.6,10,2019-10-15
TLAXCALA,2019,Temperatura_Promedio,OCT,13.3,10,2019-10-15
VERACRUZ,2019,Temperatura_Promedio,OCT,22.3,10,2019-10-15
YUCATÁN,2019,Temperatura_Promedio,OCT,25.9,10,2019-10-15
ZACATECAS,2019,Temperatura_Promedio,OCT,17.0,10,2019-10-15
AGUASCALIENTES,2020,Precipitacion,OCT,0.0,10,2020-10-15
BAJA CALIFORNIA,2020,Precipitacion,OCT,81.3,10,2020-10-15
BAJA CALIFORNIA SUR,2020,Precipitacion,OCT,14.2,10,2020-10-15
CAMPECHE,2020,Precipitacion,OCT,71.8,10,2020-10-15
CIUDAD DE MÉXICO,2020,Precipitacion,OCT,0.0,10,2020-10-15
COAHUILA,2020,Precipitacion,OCT,25.4,10,2020-10-15
COLIMA,2020,Precipitacion,OCT,21.2,10,2020-10-15
CHIAPAS,2020,Precipitacion,OCT,94.4,10,2020-10-15
CHIHUAHUA,2020,Precipitacion,OCT,10.1,10,2020-10-15
DURANGO,2020,Precipitacion,OCT,11.1,10,2020-10-15
GUANAJUATO,2020,Precipitacion,OCT,0.8,10,2020-10-15
GUERRERO,2020,Precipitacion,OCT,26.4,10,2020-10-15
HIDALGO,2020,Precipitacion,OCT,32.4,10,2020-10-15
JALISCO,2020,Precipitacion,OCT,33.2,10,2020-10-15
ESTADO DE MÉXICO,2020,Precipitacion,OCT,7.9,10,2020-10-15
MICHOACÁN,2020,Precipitacion,OCT,17.4,10,2020-10-15
MORELOS,2020,Precipitacion,OCT,6.9,10,2020-10-15
NAYARIT,2020,Precipitacion,OCT,12.3,10,2020-10-15
NUEVO LEÓN,2020,Precipitacion,OCT,29.9,10,2020-10-15
OAXACA,2020,Precipitacion,OCT,22.5,10,2020-10-15
PUEBLA,2020,Precipitacion,OCT,97.5,10,2020-10-15
QUERÉTARO,2020,Precipitacion,OCT,19.0,10,2020-10-15
QUINTANA ROO,2020,Precipitacion,OCT,71.8,10,2020-10-15
SAN LUIS POTOSÍ,2020,Precipitacion,OCT,21.5,10,2020-10-15
SINALOA,2020,Precipitacion,OCT,21.9,10,2020-10-15
SONORA,2020,Precipitacion,OCT,7.7,10,2020-10-15
TABASCO,2020,Precipitacion,OCT,241.9,10,2020-10-15
TAMAULIPAS,2020,Precipitacion,OCT,38.8,10,2020-10-15
TLAXCALA,2020,Precipitacion,OCT,0.3,10,2020-10-15
VERACRUZ,2020,Precipitacion,OCT,67.7,10,2020-10-15
YUCATÁN,2020,Precipitacion,OCT,71.5,10,2020-10-15
ZACATECAS,2020,Precipitacion,OCT,2.6,10,2020-10-15
AGUASCALIENTES,2020,Temperatura_Minima,OCT,8.2,10,2020-10-15
BAJA CALIFORNIA,2020,Temperatura_Minima,OCT,13.5,10,2020-10-15
BAJA CALIFORNIA SUR,2020,Temperatura_Minima,OCT,17.7,10,2020-10-15
CAMPECHE,2020,Temperatura_Minima,OCT,18.7,10,2020-10-15
COAHUILA,2020,Temperatura_Minima,OCT,11.8,10,2020-10-15
COLIMA,2020,Temperatura_Minima,OCT,19.2,10,2020-10-15
CHIAPAS,2020,Temperatura_Minima,OCT,17.5,10,2020-10-15
CHIHUAHUA,2020,Temperatura_Minima,OCT,9.0,10,2020-10-15
CIUDAD DE MÉXICO,2020,Temperatura_Minima,OCT,7.7,10,2020-10-15
DURANGO,2020,Temperatura_Minima,OCT,8.9,10,2020-10-15
GUANAJUATO,2020,Temperatura_Minima,OCT,8.0,10,2020-10-15
GUERRERO,2020,Temperatura_Minima,OCT,19.0,10,2020-10-15
HIDALGO,2020,Temperatura_Minima,OCT,6.7,10,2020-10-15
JALISCO,2020,Temperatura_Minima,OCT,12.3,10,2020-10-15
ESTADO DE MÉXICO,2020,Temperatura_Minima,OCT,6.7,10,2020-10-15
MICHOACÁN,2020,Temperatura_Minima,OCT,11.5,10,2020-10-15
MORELOS,2020,Temperatura_Minima,OCT,13.3,10,2020-10-15
NAYARIT,2020,Temperatura_Minima,OCT,19.4,10,2020-10-15
NUEVO LEÓN,2020,Temperatura_Minima,OCT,12.6,10,2020-10-15
OAXACA,2020,Temperatura_Minima,OCT,14.7,10,2020-10-15
PUEBLA,2020,Temperatura_Minima,OCT,9.1,10,2020-10-15
QUERÉTARO,2020,Temperatura_Minima,OCT,8.2,10,2020-10-15
QUINTANA ROO,2020,Temperatura_Minima,OCT,19.7,10,2020-10-15
SAN LUIS POTOSÍ,2020,Temperatura_Minima,OCT,12.9,10,2020-10-15
SINALOA,2020,Temperatura_Minima,OCT,20.2,10,2020-10-15
SONORA,2020,Temperatura_Minima,OCT,16.6,10,2020-10-15
TABASCO,2020,Temperatura_Minima,OCT,21.4,10,2020-10-15
TAMAULIPAS,2020,Temperatura_Minima,OCT,16.9,10,2020-10-15
TLAXCALA,2020,Temperatura_Minima,OCT,4.4,10,2020-10-15
VERACRUZ,2020,Temperatura_Minima,OCT,16.6,10,2020-10-15
YUCATÁN,2020,Temperatura_Minima,OCT,19.2,10,2020-10-15
ZACATECAS,2020,Temperatura_Minima,OCT,8.1,10,2020-10-15
AGUASCALIENTES,2020,Temperatura_Maxima,OCT,24.8,10,2020-10-15
BAJA CALIFORNIA,2020,Temperatura_Maxima,OCT,27.0,10,2020-10-15
BAJA CALIFORNIA SUR,2020,Temperatura_Maxima,OCT,31.6,10,2020-10-15
CAMPECHE,2020,Temperatura_Maxima,OCT,33.4,10,2020-10-15
COAHUILA,2020,Temperatura_Maxima,OCT,26.7,10,2020-10-15
COLIMA,2020,Temperatura_Maxima,OCT,31.9,10,2020-10-15
CHIAPAS,2020,Temperatura_Maxima,OCT,29.7,10,2020-10-15
CHIHUAHUA,2020,Temperatura_Maxima,OCT,24.8,10,2020-10-15
CIUDAD DE MÉXICO,2020,Temperatura_Maxima,OCT,23.0,10,2020-10-15
DURANGO,2020,Temperatura_Maxima,OCT,25.4,10,2020-10-15
GUANAJUATO,2020,Temperatura_Maxima,OCT,25.7,10,2020-10-15
GUERRERO,2020,Temperatura_Maxima,OCT,30.8,10,2020-10-15
HIDALGO,2020,Temperatura_Maxima,OCT,23.1,10,2020-10-15
JALISCO,2020,Temperatura_Maxima,OCT,28.0,10,2020-10-15
ESTADO DE MÉXICO,2020,Temperatura_Maxima,OCT,22.0,10,2020-10-15
MICHOACÁN,2020,Temperatura_Maxima,OCT,27.0,10,2020-10-15
MORELOS,2020,Temperatura_Maxima,OCT,27.8,10,2020-10-15
NAYARIT,2020,Temperatura_Maxima,OCT,32.2,10,2020-10-15
NUEVO LEÓN,2020,Temperatura_Maxima,OCT,27.0,10,2020-10-15
OAXACA,2020,Temperatura_Maxima,OCT,28.1,10,2020-10-15
PUEBLA,2020,Temperatura_Maxima,OCT,24.2,10,2020-10-15
QUERÉTARO,2020,Temperatura_Maxima,OCT,25.1,10,2020-10-15
QUINTANA ROO,2020,Temperatura_Maxima,OCT,31.8,10,2020-10-15
SAN LUIS POTOSÍ,2020,Temperatura_Maxima,OCT,27.2,10,2020-10-15
SINALOA,2020,Temperatura_Maxima,OCT,32.7,10,2020-10-15
SONORA,2020,Temperatura_Maxima,OCT,30.9,10,2020-10-15
TABASCO,2020,Temperatura_Maxima,OCT,32.6,10,2020-10-15
TAMAULIPAS,2020,Temperatura_Maxima,OCT,30.5,10,2020-10-15
TLAXCALA,2020,Temperatura_Maxima,OCT,21.6,10,2020-10-15
VERACRUZ,2020,Temperatura_Maxima,OCT,28.1,10,2020-10-15
YUCATÁN,2020,Temperatura_Maxima,OCT,32.9,10,2020-10-15
ZACATECAS,2020,Temperatura_Maxima,OCT,25.0,10,2020-10-15
AGUASCALIENTES,2020,Temperatura_Promedio,OCT,16.8,10,2020-10-15
BAJA CALIFORNIA,2020,Temperatura_Promedio,OCT,20.3,10,2020-10-15
BAJA CALIFORNIA SUR,2020,Temperatura_Promedio,OCT,25.0,10,2020-10-15
CAMPECHE,2020,Temperatura_Promedio,OCT,25.9,10,2020-10-15
COAHUILA,2020,Temperatura_Promedio,OCT,19.4,10,2020-10-15
COLIMA,2020,Temperatura_Promedio,OCT,25.6,10,2020-10-15
CHIAPAS,2020,Temperatura_Promedio,OCT,23.3,10,2020-10-15
CHIHUAHUA,2020,Temperatura_Promedio,OCT,16.8,10,2020-10-15
CIUDAD DE MÉXICO,2020,Temperatura_Promedio,OCT,15.8,10,2020-10-15
DURANGO,2020,Temperatura_Promedio,OCT,17.4,10,2020-10-15
